"Environment Canada"
"Monthly Values for March - 2016"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"ROSETOWN EAST","51.567","-107.917","SK","0.5","0",NA,"16.9","0","-15.5","0","",,NA,"7.7","0",NA,"","3","",,NA,"541.5","0.0","4046884"
"SCOTT CDA","52.360","-108.835","SK","-1.8","0","3.7","10.3","0","-16.8","0","",,NA,"23.2","0","161.0","0.0","6","",,NA,"612.8","0.0","4047240"
"SONNINGDALE","52.317","-107.767","SK","-2.1","2",NA,"11.0","2","-17.5","2","28.8","2",NA,"28.8","2",NA,"","7","","",NA,"582.0","0.0","4047644"
"WASECA RCS","53.131","-109.405","SK","-2.8","0",NA,"8.6","0","-17.5","0","",,NA,"32.3","0",NA,"22.0","7","",,NA,"644.1","0.0","4048521"
"MELFORT","52.817","-104.600","SK","-4.5","1",NA,"8.5","1","-27.2","0","",,NA,"16.4","0",NA,"0.0","7","",,NA,"674.0","0.0","4055079"
"OUTLOOK PFRA","51.483","-107.050","SK","0.2","2","3.6","17.1","2","-15.0","0","",,NA,"11.0","2",NA,"","5","",,NA,"514.9","0.0","4055736"
"PILGER","52.417","-105.150","SK","-4.7","0",NA,"7.7","0","-30.9","0","",,NA,"18.2","0",NA,"26.0","6","",,NA,"704.3","0.0","4056121"
"PRINCE ALBERT A","53.214","-105.673","SK","-3.9","0",NA,"11.5","0","-29.0","0","38.2","0",NA,"26.6","0",NA,"","8","",,NA,"677.4","0.0","4056241"
"SASKATOON RCS","52.174","-106.719","SK","-1.5","0",NA,"12.6","0","-17.1","0","",,NA,"13.9","0",NA,"","5","",,NA,"603.0","0.0","4057165"
"SASKATOON SRC","52.150","-106.600","SK","-0.2","16","4.7","11.5","16","-17.5","15","7.6","16",NA,"7.6","16",NA,"","2","","",NA,"272.9","0.0","4057180"
"BEACON HILL","54.335","-109.626","SK","-4.3","8",NA,"11.0","8","-26.0","8","20.0","8",NA,"20.0","8",NA,"","5","","",NA,"512.3","0.0","4060452"
"BUFFALO NARROWS (AUT)","55.841","-108.421","SK","-4.6","0",NA,"11.6","0","-21.3","0","",,NA,"23.2","0",NA,"19.0","6","",,NA,"699.4","0.0","4060983"
"CIGAR LAKE","58.083","-104.483","SK","-13.4","0","0.5","8.0","0","-38.0","0","27.0","0","142.0","27.0","0","142.0","57.0","8","","",NA,"972.6","0.0","4061570"
"COLLINS BAY","58.190","-103.712","SK","-13.6","0",NA,"8.1","0","-35.7","0","",,NA,"35.6","0",NA,"56.0","8","",,NA,"980.9","0.0","4061629"
"COLLINS BAY CAMECO","58.183","-103.700","SK","-12.5","0",NA,"7.0","0","-31.5","0","54.6","0",NA,"54.6","0",NA,"","9","","",NA,"947.0","0.0","4061632"
"ISLAND FALLS (AUT)","55.533","-102.350","SK","-7.5","0",NA,"12.1","0","-32.7","0","",,NA,"27.6","0",NA,"37.0","4","",,NA,"790.0","0.0","4063605"
"JIMMY LAKE AWOS","54.908","-109.962","SK","-2.7","0",NA,"11.3","0","-16.3","0","",,NA,"18.0","0",NA,"","9","",,NA,"640.8","0.0","4063623"
"KEY LAKE","57.250","-105.600","SK","-11.3","0",NA,"7.0","0","-40.4","0","",,NA,"30.5","0",NA,"49.0","9","",,NA,"907.1","0.0","4063753"
"KEY LAKE","57.250","-105.617","SK","-10.2","0","1.5","7.5","0","-39.5","0","44.9","0","219.0","45.3","0","215.0","52.0","12","","",NA,"874.7","0.0","4063755"
"KEY LAKE","57.256","-105.618","SK","-9.2","7",NA,"7.0","7","-38.1","6","",,NA,"10.4","7",NA,"","4","",,NA,"652.2","0.0","4063757"
"LA RONGE RCS","55.146","-105.270","SK","-5.7","0",NA,"12.2","0","-26.4","0","",,NA,"75.2","0",NA,"29.0","19","",,NA,"733.8","0.0","4064149"
"LA RONGE A","55.151","-105.267","SK","-6.0","0",NA,"12.6","0","-28.5","0","33.0","1",NA,"54.6","0",NA,"28.0","8","",,NA,"745.5","0.0","4064155"
"LOON LAKE RCS","54.020","-109.138","SK","-3.1","0",NA,"10.5","0","-20.1","0","",,NA,"18.2","0",NA,"11.0","4","",,NA,"654.9","0.0","4064620"
"MEADOW LAKE A","54.125","-108.050","SK","-3.8","0",NA,"9.0","0","-26.2","0","",,NA,"",,NA,"10.0","","",,NA,"675.0","0.0","4065057"
"SOUTHEND","56.333","-103.283","SK","-9.6","0",NA,"10.7","0","-36.9","0","",,NA,"37.4","0",NA,"39.0","7","",,NA,"854.4","0.0","4067655"
"SPIRITWOOD WEST","53.367","-107.550","SK","-4.2","0",NA,"8.7","0","-21.1","0","",,NA,"29.0","0",NA,"5.0","7","",,NA,"687.0","0.0","4067723"
"STONY RAPIDS","59.250","-105.841","SK","-12.5","0",NA,"8.5","0","-36.7","0","",,NA,"10.1","0",NA,"","4","",,NA,"945.1","0.0","4067799"
"WASKESIU LAKE","53.917","-106.067","SK","-3.2","0",NA,"11.2","0","-22.3","0","",,NA,"32.9","0",NA,"0.0","7","",,NA,"656.3","0.0","4068559"
"MEADOW LAKE","54.133","-108.517","SK","-4.4","0",NA,"8.1","0","-21.4","0","",,NA,"21.7","0",NA,"10.0","6","",,NA,"693.6","0.0","406N0NM"
"URANIUM CITY (AUT)","59.567","-108.483","SK","-11.4","0",NA,"6.4","0","-31.4","0","",,NA,"9.7","4",NA,"54.0","3","",,NA,"912.9","0.0","406QLD0"
"NIPAWIN","53.333","-104.008","SK","-4.6","0",NA,"9.5","0","-32.6","0","",,NA,"17.0","0",NA,"","4","",,NA,"701.9","0.0","4075525"
"NIPAWIN","53.333","-104.000","SK","-4.9","0",NA,"9.1","0","-33.1","0","",,NA,"21.9","0",NA,"1.0","8","",,NA,"711.3","0.0","407N51G"
"HUDSON BAY(AUT)","52.817","-102.317","SK","-4.5","0",NA,"10.1","0","-29.5","0","",,NA,"46.6","0",NA,"13.0","9","",,NA,"698.7","0.0","4083324"
"MCKAGUE 2","52.583","-103.833","SK","-4.2","19","2.8","9.0","19","-29.0","19","9.6","16",NA,"9.6","16",NA,"","3","","",NA,"266.8","0.0","4085052"
"PELLY","52.083","-101.867","SK","-5.4","13","2.4","9.0","13","-31.0","13","31.2","13",NA,"36.2","13",NA,"","6","","",NA,"420.6","0.0","4086000"
"PELLY 2","51.733","-101.900","SK","-3.5","0","3.5","10.0","0","-30.5","0","36.2","0","182.0","43.6","0","180.0","15.0","10","","",NA,"667.8","0.0","4086001"
"BALDUR","49.276","-99.292","MB","-0.3","0","5.3","17.5","0","-21.5","0","12.0","0","71.0","22.2","0","89.0","0.0","5","","",NA,"565.8","0.0","5010140"
"BELMONT","49.300","-99.450","MB","",,NA,"",,"",,"18.0","0","90.0","26.0","0","96.0","0.0","6","","",NA,"","","5010191"
"BRANDON A","49.910","-99.952","MB","-0.6","0",NA,"17.9","0","-24.6","0","10.0","0",NA,"16.2","0",NA,"2.0","3","",,NA,"577.6","0.0","5010481"
"BRANDON RCS","49.900","-99.950","MB","-0.5","0",NA,"18.5","0","-23.3","0","",,NA,"14.6","0",NA,"2.0","3","",,NA,"572.1","0.0","5010490"
"CARBERRY CS","49.906","-99.357","MB","-0.8","0",NA,"18.5","0","-23.7","0","",,NA,"9.5","0",NA,"","2","",,NA,"584.3","0.0","5010547"
"CYPRESS RIVER RCS","49.562","-99.074","MB","-0.1","0",NA,"18.0","0","-20.1","0","",,NA,"10.8","0",NA,"","2","",,NA,"562.3","0.0","5010641"
"ELKHORN 2 EAST","49.927","-101.203","MB","-0.1","0","5.6","19.0","0","-22.0","0","30.8","0","135.0","43.4","0","138.0","9.0","7","","",NA,"561.6","0.0","5010QFQ"
"PORTAGE ROMANCE","49.983","-98.300","MB","",,NA,"",,"",,"9.7","0",NA,"20.7","0",NA,"0.0","4","","",NA,"","","5012300"
"PORTAGE LA PRAIRIE CDA","49.950","-98.267","MB","",,NA,"",,"",,"15.0","11",NA,"15.1","11",NA,"0.0","3","","",NA,"","","5012321"
"PORTAGE SOUTHPORT","49.903","-98.284","MB","-1.1","0",NA,"17.1","0","-19.9","0","",,NA,"17.5","0",NA,"","4","",,NA,"592.4","0.0","5012324"
"ROBLIN","51.183","-101.363","MB","-4.3","0",NA,"7.4","0","-31.3","0","",,NA,"39.3","0",NA,"12.0","10","",,NA,"692.7","0.0","5012469"
"ST ALPHONSE","49.450","-99.017","MB","0.3","0","5.7","18.0","0","-21.5","0","8.3","0","46.0","18.3","0","65.0","0.0","3","","",NA,"547.6","0.0","5012545"
"SHOAL LAKE CS","50.455","-100.604","MB","-2.2","0",NA,"14.6","0","-29.1","0","",,NA,"27.2","0",NA,"","6","",,NA,"625.9","0.0","5012654"
"VIRDEN WATER","49.842","-100.934","MB","-0.2","8",NA,"15.0","8","-21.0","8","5.0","13",NA,"5.0","13",NA,"3.0","2","","",NA,"419.5","0.0","5012961"
"WASAGAMING","50.655","-99.942","MB","-3.4","0","4.7","13.2","0","-32.8","0","",,NA,"36.0","0","126.0","7.0","8","",,NA,"664.5","0.0","5013117"
"MELITA","49.281","-100.986","MB","0.9","0",NA,"20.5","0","-18.6","0","",,NA,"20.1","0",NA,"7.0","7","",,NA,"530.1","0.0","501A7AR"
"ROBLIN FRIESEN 3 NORTHWEST","51.267","-101.400","MB","",,NA,"",,"",,"30.8","0",NA,"31.8","0",NA,"14.0","8","","",NA,"","","501B4G2"
"RIVERS PETTAPIECE","50.108","-100.179","MB","",,NA,"",,"",,"15.1","0","94.0","25.5","0","107.0","7.0","4","","",NA,"","","501BMMA"
"ROSSBURN 4 NORTH","50.750","-100.817","MB","",,NA,"",,"",,"17.0","12",NA,"35.0","12",NA,"","5","","",NA,"","","501KE01"
"DEERWOOD RCS","49.400","-98.319","MB","-0.2","0",NA,"18.0","0","-16.9","0","",,NA,"14.1","0",NA,"","3","",,NA,"563.8","0.0","5020725"
"EMERSON AUTO","49.000","-97.238","MB","-0.1","0",NA,"15.1","0","-20.8","0","",,NA,"22.8","0",NA,"","3","",,NA,"560.0","0.0","5020881"
"GRETNA (AUT)","49.031","-97.560","MB","0.0","0",NA,"14.8","0","-19.0","0","",,NA,"17.1","0",NA,"","3","",,NA,"558.6","0.0","5021220"
"HOLLAND","49.606","-98.875","MB","",,NA,"",,"",,"6.0","23",NA,"6.0","23",NA,"","1","","",NA,"","","5021302"
"KLEEFELD (MAFRI)","49.518","-96.901","MB","-1.4","0",NA,"15.3","0","-27.6","0","",,NA,"25.1","0",NA,"","5","",,NA,"601.2","0.0","5021500"
"MARQUETTE","50.013","-97.807","MB","-2.6","5","3.0","10.0","5","-23.5","5","16.2","5",NA,"26.4","5",NA,"0.0","5","","",NA,"534.6","0.0","5021695"
"MIAMI THIESSEN","49.450","-98.250","MB","0.9","0",NA,"20.0","0","-16.5","0","13.8","0",NA,"21.1","0",NA,"0.0","4","","",NA,"529.9","0.0","5021737"
"MORDEN CDA CS","49.188","-98.084","MB","0.3","0",NA,"18.5","0","-16.9","0","",,NA,"16.5","0",NA,"","3","",,NA,"548.5","0.0","5021849"
"OAKBANK","49.933","-96.850","MB","",,NA,"",,"",,"21.8","0","126.0","42.2","0","138.0","0.0","5","","",NA,"","","5022051"
"PILOT MOUND (AUT)","49.191","-98.905","MB","-0.5","0",NA,"15.9","0","-21.9","0","",,NA,"18.2","0",NA,"","3","",,NA,"574.5","0.0","5022125"
"ST CLAUDE","49.650","-98.367","MB","",,NA,"",,"",,"7.2","15",NA,"7.2","15",NA,"","1","","",NA,"","","5022550"
"ST LABRE","49.353","-96.035","MB","",,NA,"",,"",,"20.0","2",NA,"166.8","2",NA,"0.0","6","","",NA,"","","5022575"
"SCHANZENFELD","49.133","-97.950","MB","",,NA,"",,"",,"11.0","0","78.0","22.2","0","98.0","0.0","5","","",NA,"","","5022623"
"SPRAGUE","49.024","-95.598","MB","-1.1","2",NA,"15.5","2","-28.6","1","",,NA,"38.2","2",NA,"","9","",,NA,"554.3","0.0","5022759"
"STONY MOUNTAIN","50.117","-97.167","MB","-1.7","0","4.0","15.5","0","-24.0","0","17.3","0","121.0","35.4","0","145.0","0.0","6","","",NA,"611.9","0.0","5022791"
"WINNIPEG CHARLESWOOD 2","49.850","-97.273","MB","",,NA,"",,"",,"13.4","0",NA,"33.2","0",NA,"0.0","5","","",NA,"","","5023225"
"WINNIPEG THE FORKS","49.888","-97.129","MB","-0.8","0",NA,"13.9","0","-19.6","0","",,NA,"32.9","0",NA,"","6","",,NA,"582.2","0.0","5023262"
"CARMAN U OF M CS","49.498","-98.030","MB","-0.8","0",NA,"14.7","0","-19.6","0","",,NA,"15.0","0",NA,"","3","",,NA,"583.7","0.0","502I001"
"WINNIPEG A CS","49.917","-97.249","MB","-2.0","0",NA,"13.1","0","-25.9","0","",,NA,"23.4","0",NA,"0.0","4","",,NA,"619.3","0.0","502S001"
"ARBORG","50.933","-97.083","MB","-2.6","0","5.0","10.5","0","-30.5","0","17.2","0","112.0","34.1","0","137.0","0.0","5","","",NA,"637.8","0.0","5030080"
"BERENS RIVER CS","52.360","-97.022","MB","-5.6","0","3.7","9.7","0","-32.0","0","",,NA,"15.9","0","67.0","2.0","4","",,NA,"730.7","0.0","5030203"
"GEORGE ISLAND (AUT)","52.819","-97.616","MB","-6.9","3",NA,"8.4","2","-28.2","1","",,NA,"4.0","30",NA,"42.0","1","",,NA,"697.3","0.0","5030984"
"FISHER BRANCH (AUT)","51.083","-97.555","MB","-3.0","0",NA,"12.7","0","-31.1","0","",,NA,"26.4","0",NA,"2.0","4","",,NA,"650.7","0.0","50309J6"
"GIMLI HARBOUR CS","50.631","-96.982","MB","-4.4","0",NA,"9.5","0","-26.0","0","",,NA,"",,NA,"","","",,NA,"693.7","0.0","5031041"
"GIMLI CLIMATE","50.633","-97.050","MB","-3.4","0",NA,"10.6","0","-30.6","0","",,NA,"35.5","0",NA,"2.0","6","",,NA,"663.5","0.0","5031042"
"GRAND RAPIDS HYDRO","53.158","-99.283","MB","-5.1","8","3.1","12.0","8","-29.0","8","29.5","8",NA,"30.5","8",NA,"0.0","5","","",NA,"532.0","0.0","5031111"
"GREAT FALLS CLIMATE","50.522","-95.977","MB","-1.6","10",NA,"15.3","8","-29.5","2","",,NA,"14.4","10",NA,"","2","",,NA,"410.8","0.0","5031201"
"HODGSON 3","51.211","-97.568","MB","-2.8","2",NA,"14.0","2","-31.5","2","6.5","2",NA,"23.9","2",NA,"0.0","6","","",NA,"603.9","0.0","5031310"
"INDIAN BAY","49.624","-95.197","MB","-3.1","0","2.8","14.0","0","-34.0","0","17.0","0","120.0","65.6","0","291.0","0.0","6","","",NA,"654.3","0.0","5031320"
"GRAND RAPIDS (AUT)","53.186","-99.268","MB","-6.5","0",NA,"12.3","0","-32.5","0","",,NA,"31.1","0",NA,"20.0","4","",,NA,"758.8","0.0","5031A10"
"PINAWA CANWARN","50.148","-95.890","MB","",,NA,"",,"",,"24.9","0",NA,"48.0","0",NA,"0.0","7","","",NA,"","","5032161"
"RENNIE","49.850","-95.533","MB","-3.3","15",NA,"16.5","11","-33.0","11","16.0","11",NA,"16.0","11",NA,"0.0","1","","",NA,"340.2","0.0","5032360"
"VICTORIA BEACH (AUT)","50.700","-96.567","MB","-2.8","0",NA,"15.1","0","-27.6","0","",,NA,"",,NA,"","","",,NA,"644.9","0.0","5032951"
"PINAWA","50.177","-96.065","MB","-2.6","0",NA,"15.5","0","-30.9","0","",,NA,"64.2","0",NA,"","17","",,NA,"637.9","0.0","503B1ER"
"BEAVER","50.050","-98.700","MB","",,NA,"",,"",,"2.0","29",NA,"5.2","29",NA,"","2","","",NA,"","","5040166"
"DAUPHIN CS","51.100","-100.057","MB","-2.5","0",NA,"11.3","0","-23.8","0","",,NA,"27.0","0",NA,"2.0","8","",,NA,"635.5","0.0","5040681"
"DAUPHIN","51.101","-100.053","MB","-2.3","0",NA,"11.5","0","-23.7","0","",,NA,"0.0","0",NA,"","0","",,NA,"629.8","0.0","5040689"
"GILBERT PLAINS","51.100","-100.467","MB","-3.7","0","3.2","10.0","0","-27.0","0","24.1","0","108.0","42.5","0","146.0","3.0","9","","",NA,"672.0","0.0","5040985"
"COWAN","52.033","-100.650","MB","-2.6","0","3.9","14.0","0","-28.0","0","24.0","0","83.0","30.0","0","89.0","0.0","7","","",NA,"640.0","0.0","5040FJ3"
"MAFEKING","52.666","-101.098","MB","-3.6","0","2.7","16.0","0","-28.0","0","40.5","0","148.0","40.7","0","138.0","26.0","5","","",NA,"670.2","0.0","5041685"
"MCCREARY","50.712","-99.530","MB","-1.9","3","3.5","16.7","3","-20.4","0","",,NA,"15.9","4",NA,"2.0","5","",,NA,"556.6","0.0","5043158"
"OAKPOINT MARINE","50.499","-98.037","MB","-3.5","0",NA,"12.1","0","-27.2","0","",,NA,"30.7","0",NA,"","6","",,NA,"666.9","0.0","504K0NM"
"SWAN RIVER RCS","52.115","-101.233","MB","-4.2","0",NA,"8.8","0","-25.7","0","",,NA,"42.0","0",NA,"2.0","8","",,NA,"689.6","0.0","504K80K"
"FLIN FLON","54.683","-101.683","MB","-6.6","0",NA,"9.6","0","-30.9","0","",,NA,"0.0","30",NA,"26.0","0","",,NA,"761.4","0.0","5050919"
"FLIN FLON","54.767","-101.883","MB","-5.1","0","2.5","10.0","0","-25.5","0","28.6","0","191.0","28.6","0","189.0","13.0","5","","",NA,"714.6","0.0","5050920"
"THE PAS A","53.971","-101.091","MB","-6.1","0",NA,"11.4","0","-30.6","0","29.1","0",NA,"25.9","0",NA,"10.0","7","",,NA,"746.4","0.0","5052881"
"THE PAS CLIMATE","53.967","-101.100","MB","-6.4","12",NA,"9.9","12","-27.9","10","",,NA,"13.2","16",NA,"10.0","2","",,NA,"464.2","0.0","5052890"
"CHURCHILL","58.739","-94.066","MB","-18.9","0",NA,"3.4","0","-32.2","0","",,NA,"2.5","0",NA,"","1","",,NA,"1145.4","0.0","5060595"
"CHURCHILL CLIMATE","58.733","-94.067","MB","-19.4","2",NA,"3.2","0","-32.9","2","",,NA,"8.6","0",NA,"27.0","3","",,NA,"1084.0","0.0","5060608"
"CROSS LAKE JENPEG","54.533","-98.033","MB","-8.2","8","1.9","7.3","8","-29.5","8","1.0","8",NA,"2.5","8",NA,"","2","","",NA,"602.0","0.0","5060623"
"GILLAM A","56.358","-94.711","MB","-13.5","0",NA,"7.4","0","-33.3","0","361.0","9",NA,"17.6","8",NA,"34.0","3","",,NA,"977.1","0.0","5061022"
"ISLAND LAKE A","53.857","-94.654","MB","-7.2","0",NA,"12.3","0","-26.7","0","8.0","2",NA,"10.6","2",NA,"24.0","3","",,NA,"782.4","0.0","5061375"
"KELSEY DAM CS","56.038","-96.510","MB","-12.0","0",NA,"10.5","0","-35.5","0","",,NA,"16.4","0",NA,"34.0","2","",,NA,"928.5","0.0","5061422"
"LYNN LAKE","56.864","-101.076","MB","-10.7","1",NA,"5.5","1","-35.4","1","",,NA,"20.3","0",NA,"","1","",,NA,"860.9","0.0","5061645"
"LYNN LAKE RCS","56.850","-101.067","MB","-11.7","0",NA,"5.9","0","-35.6","0","",,NA,"19.0","0",NA,"49.0","4","",,NA,"919.4","0.0","5061649"
"NORWAY HOUSE","53.958","-97.844","MB","-7.1","0",NA,"10.6","0","-30.8","0","",,NA,"11.0","0",NA,"","3","",,NA,"779.2","0.0","5062040"
"TADOULE LAKE","58.706","-98.512","MB","-16.9","15",NA,"3.5","15","-30.9","15","",,NA,"12.8","16",NA,"","2","",,NA,"558.5","0.0","5062835"
"TADOULE LAKE CS","58.716","-98.502","MB","-16.5","10",NA,"3.3","9","-34.7","4","",,NA,"28.5","11",NA,"62.0","9","",,NA,"724.4","0.0","5062840"
"THOMPSON A","55.805","-97.863","MB","-10.5","0",NA,"10.1","0","-34.0","0","16.9","0",NA,"20.1","0",NA,"7.0","5","",,NA,"884.9","0.0","5062921"
"ATTAWAPISKAT A","52.928","-82.432","ON","-13.2","1",NA,"7.9","1","-36.0","0","",,NA,"7.1","1",NA,"","2","",,NA,"937.2","0.0","6010400"
"BIG TROUT LAKE A","53.818","-89.897","ON","-11.2","2",NA,"10.5","2","-36.4","2","",,NA,"9.0","2",NA,"","2","",,NA,"846.3","0.0","6010735"
"BIG TROUT LAKE","53.816","-89.892","ON","-10.7","0",NA,"10.6","0","-37.4","0","",,NA,"14.6","0",NA,"24.0","3","",,NA,"889.1","0.0","6010740"
"EAR FALLS (AUT)","50.631","-93.221","ON","-3.0","0",NA,"14.0","0","-27.6","0","",,NA,"22.8","0",NA,"1.0","5","",,NA,"651.3","0.0","6012199"
"FORT SEVERN A","56.019","-87.676","ON","-13.2","9",NA,"9.3","9","-36.3","8","",,NA,"0.0","30",NA,"","0","",,NA,"685.7","0.0","6012501"
"LANSDOWNE HOUSE (AUT)","52.196","-87.936","ON","-9.4","0",NA,"12.8","0","-32.4","0","",,NA,"17.6","0",NA,"3.0","3","",,NA,"850.3","0.0","6014353"
"MUSKRAT DAM","53.441","-91.763","ON","-8.9","9",NA,"11.5","9","-33.0","8","",,NA,"28.6","10",NA,"","4","",,NA,"591.4","0.0","6015026"
"PEAWANUCK (AUT)","54.983","-85.433","ON","-15.2","0",NA,"8.0","0","-38.8","0","",,NA,"19.2","0",NA,"18.0","4","",,NA,"1028.6","0.0","6016295"
"PICKLE LAKE (AUT)","51.449","-90.218","ON","-5.3","1",NA,"13.1","1","-24.0","0","",,NA,"11.7","1",NA,"1.0","3","",,NA,"699.4","0.0","6016525"
"PICKLE LAKE A","51.446","-90.214","ON","-5.4","0",NA,"13.0","0","-23.9","0","",,NA,"",,NA,"2.0","","",,NA,"725.5","0.0","6016529"
"RED LAKE A","51.067","-93.793","ON","-4.4","0",NA,"12.2","0","-31.8","0","",,NA,"",,NA,"21.0","","",,NA,"695.2","0.0","6016970"
"SANDY LAKE A","53.064","-93.344","ON","-6.5","0",NA,"13.3","0","-30.9","0","",,NA,"10.9","1",NA,"","3","",,NA,"758.4","0.0","6017401"
"BARWICK","48.633","-93.967","ON","-0.7","0","3.7","17.0","0","-31.0","0","10.2","0","54.0","32.4","0","109.0","0.0","7","","",NA,"578.9","0.0","6020559"
"ATIKOKAN (AUT)","48.761","-91.628","ON","-2.3","2",NA,"15.2","2","-30.3","0","",,NA,"103.6","7",NA,"0.0","13","",,NA,"589.0","0.0","6020LPQ"
"FORT FRANCES RCS","48.651","-93.439","ON","-1.8","1",NA,"15.4","1","-29.4","0","",,NA,"67.2","1",NA,"1.0","7","",,NA,"592.8","0.0","6022474"
"MINE CENTRE SOUTHWEST","48.760","-92.623","ON","-2.3","0",NA,"21.5","0","-31.0","0","30.4","0",NA,"47.8","0",NA,"2.0","7","","",NA,"629.7","0.0","6025205"
"DRYDEN REGIONAL","49.828","-92.744","ON","-2.6","0",NA,"12.7","0","-25.7","0","",,NA,"52.5","0",NA,"","8","",,NA,"638.5","0.0","6032125"
"KENORA RCS","49.791","-94.378","ON","-1.8","0",NA,"12.7","0","-24.6","0","",,NA,"51.3","1",NA,"","14","",,NA,"612.4","0.0","6034073"
"KENORA A","49.788","-94.363","ON","-2.0","0",NA,"12.7","0","-24.5","0","19.0","0",NA,"44.8","0",NA,"0.0","6","",,NA,"618.7","0.0","6034076"
"RAWSON LAKE (AUT)","49.664","-93.733","ON","-1.6","1",NA,"13.6","1","-26.0","0","",,NA,"61.5","1",NA,"","5","",,NA,"588.8","0.0","6036907"
"ROYAL ISLAND (AUT)","49.469","-94.763","ON","-2.7","5",NA,"13.0","2","-30.5","3","",,NA,"",,NA,"","","",,NA,"538.0","0.0","6037201"
"SIOUX LOOKOUT A","50.114","-91.908","ON","-4.0","0",NA,"14.0","0","-32.3","0","19.2","0",NA,"36.4","1",NA,"0.0","4","",,NA,"681.1","0.0","6037776"
"ARMSTRONG (AUT)","50.294","-88.905","ON","-6.3","3",NA,"12.9","1","-34.0","3","",,NA,"21.3","3",NA,"19.0","3","",,NA,"681.3","0.0","6040325"
"CAMERON FALLS (AUT)","49.154","-88.345","ON","-3.5","0",NA,"13.8","0","-25.6","0","",,NA,"20.3","0",NA,"0.0","3","",,NA,"667.1","0.0","6041110"
"CARIBOU ISLAND (AUT)","47.333","-85.833","ON","0.0","4",NA,"5.8","1","-9.8","3","",,NA,"",,NA,"","","",,NA,"486.7","0.0","6041222"
"GERALDTON A","49.779","-86.939","ON","-6.3","0",NA,"10.2","0","-32.2","0","4.6","0",NA,"19.6","0",NA,"9.0","3","",,NA,"753.8","0.0","6042717"
"HAZELWOOD","48.467","-89.267","ON","",,NA,"",,"",,"31.8","3",NA,"43.4","3",NA,"29.0","6","","",NA,"","","6043390"
"PUKASKWA (AUT)","48.608","-86.287","ON","-3.3","0",NA,"14.7","0","-26.1","0","",,NA,"39.9","0",NA,"18.0","6","",,NA,"661.3","0.0","6046768"
"THUNDER BAY","48.372","-89.322","ON","-3.3","1",NA,"15.7","1","-28.4","1","",,NA,"23.6","1",NA,"","5","",,NA,"638.9","0.0","6048260"
"THUNDER BAY BURWOOD","48.414","-89.278","ON","-2.5","9",NA,"9.0","9","-26.5","9","33.0","9",NA,"34.4","9",NA,"","2","","",NA,"450.7","0.0","6048266"
"THUNDER BAY CS","48.369","-89.327","ON","-3.0","1",NA,"16.0","0","-27.8","1","",,NA,"37.9","1",NA,"8.0","5","",,NA,"631.3","0.0","6048268"
"UPSALA (AUT)","49.033","-90.467","ON","-3.8","0",NA,"13.3","0","-31.0","0","",,NA,"35.8","0",NA,"5.0","5","",,NA,"676.5","0.0","6049095"
"WELCOME ISLAND (AUT)","48.369","-89.119","ON","-1.4","1",NA,"14.1","1","-20.4","0","",,NA,"",,NA,"","","",,NA,"581.5","0.0","6049443"
"LITTLE FLATLAND ISLAND (AUT)","49.690","-88.306","ON","-6.2","7",NA,"7.2","3","-26.2","5","",,NA,"13.9","7",NA,"19.0","4","",,NA,"581.8","0.0","6049470"
"THUNDER BAY A FIREHALL","48.367","-89.317","ON","",,NA,"",,"",,"38.8","0",NA,"49.2","0",NA,"4.0","5","","",NA,"","","604S003"
"LAKE SUPERIOR PROVINCIAL PARK","47.723","-84.814","ON","-3.7","0",NA,"13.5","0","-29.6","0","",,NA,"69.4","0",NA,"38.0","9","",,NA,"673.3","0.0","6054425"
"SAULT STE MARIE A","46.485","-84.510","ON","-1.0","0",NA,"12.4","0","-23.2","0","29.8","0",NA,"81.3","0",NA,"1.0","13","",,NA,"588.8","0.0","6057591"
"WAWA A","47.967","-84.786","ON","-3.5","0",NA,"14.0","0","-27.6","0","",,NA,"",,NA,"6.0","","",,NA,"666.3","0.0","6059407"
